typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20050101","2005","52","2005","454","MWI","Malawi","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","728123","false","8","kg","728123","false","728123","false","0","false","3360.518",,"3360.518","0","false","true",
"C","A","20050101","2005","52","2005","454","MWI","Malawi","M","Import","784","ARE","United Arab Emirates","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9288398.769","true","-1","N/A","0","false","9288398.769","true","0","false","5406687.592",,"5406687.592","6","false","true",
"C","A","20050101","2005","52","2005","454","MWI","Malawi","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","2289.912",,"2289.912","0","false","true",
"C","A","20050101","2005","52","2005","454","MWI","Malawi","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","808","false","8","kg","808","false","808","false","0","false","220.233",,"220.233","0","false","true",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1563052919","false","-1","N/A",,"false","1563052919","false",,"false","300777433",,"300777433","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95680746","false","-1","N/A",,"false","95680746","false",,"false","17045911",,"17045911","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1028598484","false","-1","N/A",,"false","1028598484","false",,"false","198180007",,"198180007","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","159481908","false","-1","N/A",,"false","159481908","false",,"false","31260942",,"31260942","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4030000","false","-1","N/A",,"false","4030000","false",,"false","604544",,"604544","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","360","IDN","Indonesia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300000","false","-1","N/A",,"false","300000","false",,"false","54657",,"54657","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","554","NZL","New Zealand","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","-1","N/A",,"false","40000","false",,"false","14083",,"14083","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35017351","false","-1","N/A",,"false","35017351","false",,"false","6230822",,"6230822","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","699","IND","India","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13958700","false","-1","N/A",,"false","13958700","false",,"false","2277553",,"2277553","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43000","false","-1","N/A",,"false","43000","false",,"false","12543",,"12543","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","804","UKR","Ukraine","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34917260","false","-1","N/A",,"false","34917260","false",,"false","4974695",,"4974695","0","true","false",
"C","A","20050101","2005","52","2005","458","MYS","Malaysia","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190985470","false","-1","N/A",,"false","190985470","false",,"false","40121676",,"40121676","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2763","false","-1","N/A",,"false","2763","false",,"false","3344",,"3344","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","134","false","-1","N/A",,"false","134","false",,"false","396",,"396","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","144","LKA","Sri Lanka","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33","false","-1","N/A",,"false","33","false",,"false","147",,"147","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false","210",,"210","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","699","IND","India","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","820","false","-1","N/A",,"false","820","false",,"false","264",,"264","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","702","SGP","Singapore","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","-1","N/A",,"false","30","false",,"false","130",,"130","0","true","false",
"C","A","20050101","2005","52","2005","462","MDV","Maldives","M","Import","784","ARE","United Arab Emirates","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1736","false","-1","N/A",,"false","1736","false",,"false","2197",,"2197","0","true","false",
"C","A","20050101","2005","52","2005","466","MLI","Mali","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84286641","false","-1","N/A",,"false","84286641","false",,"false","18624418",,"18624418","0","true","false",
"C","A","20050101","2005","52","2005","466","MLI","Mali","M","Import","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77586128","false","-1","N/A",,"false","77586128","false",,"false","17353688",,"17353688","0","true","false",
"C","A","20050101","2005","52","2005","466","MLI","Mali","M","Import","422","LBN","Lebanon","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","343","false","-1","N/A",,"false","343","false",,"false","72",,"72","0","true","false",
"C","A","20050101","2005","52","2005","466","MLI","Mali","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6700000","false","-1","N/A",,"false","6700000","false",,"false","1269804",,"1269804","0","true","false",
"C","A","20050101","2005","52","2005","466","MLI","Mali","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170","false","-1","N/A",,"false","170","false",,"false","853",,"853","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29861387","false","-1","N/A",,"false","29861387","false",,"false","5695475",,"5695475","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11257535","false","-1","N/A",,"false","11257535","false",,"false","1907423",,"1907423","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36000","false","-1","N/A",,"false","36000","false",,"false","23627",,"23627","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","376","ISR","Israel","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","-1","N/A",,"false","20000","false",,"false","9416",,"9416","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36000","false","-1","N/A",,"false","36000","false",,"false","13399",,"13399","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","752","SWE","Sweden","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2198680","false","-1","N/A",,"false","2198680","false",,"false","499114",,"499114","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","194520","false","-1","N/A",,"false","194520","false",,"false","39371",,"39371","0","true","false",
"C","A","20050101","2005","52","2005","470","MLT","Malta","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16118652","false","-1","N/A",,"false","16118652","false",,"false","3203125",,"3203125","0","true","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","0","W00","World","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198085869","false","-1","N/A",,"false","198085869","false",,"false","12920376",,"12920376","0","false","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","20","AND","Andorra","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1500","false","-1","N/A",,"false","1500","false",,"false","1519",,"1519","0","false","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","32","ARG","Argentina","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20556000","false","-1","N/A",,"false","20556000","false",,"false","1207824",,"1207824","0","false","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","251","FRA","France","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131514744","false","-1","N/A",,"false","131514744","false",,"false","8913043",,"8913043","0","false","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","528","NLD","Netherlands","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18500000","false","-1","N/A",,"false","18500000","false",,"false","1116284",,"1116284","0","false","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","643","RUS","Russian Federation","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27444625","false","-1","N/A",,"false","27444625","false",,"false","1660759",,"1660759","0","false","false",
"C","A","20050101","2005","52","2005","478","MRT","Mauritania","M","Import","699","IND","India","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69000","false","-1","N/A",,"false","69000","false",,"false","20947",,"20947","0","false","false",
"C","A","20050101","2005","52","2005","480","MUS","Mauritius","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","148108509","false","-1","N/A",,"false","148108509","false",,"false","30394307",,"30394307","0","true","false",
"C","A","20050101","2005","52","2005","480","MUS","Mauritius","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24440","false","-1","N/A",,"false","24440","false",,"false","8975",,"8975","0","true","false",
"C","A","20050101","2005","52","2005","480","MUS","Mauritius","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72987352","false","-1","N/A",,"false","72987352","false",,"false","16300983",,"16300983","0","true","false",
"C","A","20050101","2005","52","2005","480","MUS","Mauritius","M","Import","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75096576","false","-1","N/A",,"false","75096576","false",,"false","14084245",,"14084245","0","true","false",
"C","A","20050101","2005","52","2005","480","MUS","Mauritius","M","Import","699","IND","India","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","141","false","-1","N/A",,"false","141","false",,"false","103",,"103","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3717625422","true","-1","N/A",,"false","3717625422","true",,"false",,"612759858","612759858","6","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","398","true","-1","N/A",,"false","398","true",,"false",,"65","65","6","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75","true","-1","N/A",,"false","75","true",,"false",,"384","384","6","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","798108126","false","-1","N/A",,"false","798108126","false",,"false",,"130069455","130069455","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","310","true","-1","N/A",,"false","310","true",,"false",,"277","277","6","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false",,"97","97","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","398","KAZ","Kazakhstan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"80","80","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","-1","N/A",,"false","20","false",,"false",,"316","316","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","524","NPL","Nepal","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false",,"81","81","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41","false","-1","N/A",,"false","41","false",,"false",,"785","785","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","297","true","-1","N/A",,"false","297","true",,"false",,"49","49","6","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2919516136","false","-1","N/A",,"false","2919516136","false",,"false",,"482688118","482688118","0","true","false",
"C","A","20050101","2005","52","2005","484","MEX","Mexico","M","Import","858","URY","Uruguay","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false",,"151","151","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1859281400","false","-1","N/A",,"false","1859281400","false",,"false",,"225324000","225324000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","8","ALB","Albania","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2938800","false","-1","N/A",,"false","2938800","false",,"false",,"421000","421000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","12","DZA","Algeria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7988000","false","-1","N/A",,"false","7988000","false",,"false",,"1222000","1222000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","40","AUT","Austria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101561500","false","-1","N/A",,"false","101561500","false",,"false",,"11854000","11854000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","50","BGD","Bangladesh","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91018100","false","-1","N/A",,"false","91018100","false",,"false",,"10905000","10905000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","56","BEL","Belgium","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2653000","false","-1","N/A",,"false","2653000","false",,"false",,"256000","256000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","293199200","false","-1","N/A",,"false","293199200","false",,"false",,"36943000","36943000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","191","HRV","Croatia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17787100","false","-1","N/A",,"false","17787100","false",,"false",,"2281000","2281000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","196","CYP","Cyprus","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14362000","false","-1","N/A",,"false","14362000","false",,"false",,"1475000","1475000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","203","CZE","Czechia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24194100","false","-1","N/A",,"false","24194100","false",,"false",,"2455000","2455000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1402600","false","-1","N/A",,"false","1402600","false",,"false",,"136000","136000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4948000","false","-1","N/A",,"false","4948000","false",,"false",,"490000","490000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63419100","false","-1","N/A",,"false","63419100","false",,"false",,"8494000","8494000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","300","GRC","Greece","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229807900","false","-1","N/A",,"false","229807900","false",,"false",,"27832000","27832000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","376","ISR","Israel","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200500","false","-1","N/A",,"false","19200500","false",,"false",,"3251000","3251000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","310737900","false","-1","N/A",,"false","310737900","false",,"false",,"39556000","39556000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","400","JOR","Jordan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1642100","false","-1","N/A",,"false","1642100","false",,"false",,"215000","215000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","422","LBN","Lebanon","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8382800","false","-1","N/A",,"false","8382800","false",,"false",,"1431000","1431000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","434","LBY","Libya","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79867600","false","-1","N/A",,"false","79867600","false",,"false",,"9970000","9970000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","496","MNG","Mongolia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1022000","false","-1","N/A",,"false","1022000","false",,"false",,"123000","123000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","528","NLD","Netherlands","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83078800","false","-1","N/A",,"false","83078800","false",,"false",,"9304000","9304000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","616","POL","Poland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6697900","false","-1","N/A",,"false","6697900","false",,"false",,"973000","973000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","642","ROU","Romania","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144146900","false","-1","N/A",,"false","144146900","false",,"false",,"20258000","20258000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","703","SVK","Slovakia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2465500","false","-1","N/A",,"false","2465500","false",,"false",,"332000","332000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","705","SVN","Slovenia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71422400","false","-1","N/A",,"false","71422400","false",,"false",,"8198000","8198000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","724","ESP","Spain","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","255726200","false","-1","N/A",,"false","255726200","false",,"false",,"23537000","23537000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","757","CHE","Switzerland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4922700","false","-1","N/A",,"false","4922700","false",,"false",,"1038000","1038000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","792","TUR","Türkiye","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5012200","false","-1","N/A",,"false","5012200","false",,"false",,"717000","717000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","807","MKD","North Macedonia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9265500","false","-1","N/A",,"false","9265500","false",,"false",,"1506000","1506000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","826","GBR","United Kingdom","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23500","false","-1","N/A",,"false","23500","false",,"false",,"5000","5000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160000","false","-1","N/A",,"false","160000","false",,"false",,"90000","90000","0","true","false",
"C","A","20050101","2005","52","2005","348","HUN","Hungary","X","Export","891","SCG","Serbia and Montenegro (...2005)","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","227500","false","-1","N/A",,"false","227500","false",,"false",,"56000","56000","0","true","false",
